Id,lumo_energy
5701,-3.31469234449577
5702,-3.47789014405498
5703,-2.94626153635874
5704,-3.168206598634
5705,-2.83032779786849
5706,-3.56324153169119
5707,-3.971962789006
5708,-3.71686485799739
5709,-3.56770461178642
5710,-3.98905428432988
5711,-3.76351412802164
5712,-2.76715691598939
5713,-3.48908709697481
5714,-2.78872830702386
5715,-3.62136198066189
5716,-3.12368065673941
5717,-3.84231119013426
5718,-4.04873502541011
5719,-2.93540718753882
5720,-3.41540100886915
5721,-2.69715662769669
5722,-2.62283158498543
5723,-3.73816516136027
5724,-3.00041418791551
5725,-3.03944539715025
5726,-3.33921292785149
5727,-3.06598762904271
5728,-3.25371202666651
5729,-3.39230670216343
5730,-3.42579114177565
5731,-3.01585680955052
5732,-3.22394991960273
5733,-3.78131274059997
5734,-3.19662531652075
5735,-3.9232362847953
5736,-3.26800948620052
5737,-3.97441188963551
5738,-3.18731433097804
5739,-1.96070363796793
5740,-3.75600015503911
5741,-2.80344865840305
5742,-2.78243270991759
5743,-3.91057322657155
5744,-3.61949390151602
5745,-3.56517986302548
5746,-3.51682367760338
5747,-3.13916265943999
5748,-3.22488183613193
5749,-3.15126155733125
5750,-3.84198279607247
5751,-3.11784892649418
5752,-2.64096081301776
5753,-3.80251257842471
5754,-3.34350037917892
5755,-2.98275575604953
5756,-3.52891850749223
5757,-2.92847966487421
5758,-2.40983800538951
5759,-3.56142567308763
5760,-3.42642927526587
5761,-3.30664355552058
5762,-3.24695417489787
5763,-2.92694453083267
5764,-3.23027958508033
5765,-3.59123266994715
5766,-3.99828578785023
5767,-3.2973279201222
5768,-3.54806637892285
5769,-2.92824733219693
5770,-3.04605156852639
5771,-3.8203678061448
5772,-3.59041250536696
5773,-2.37895141032667
5774,-3.32945103383082
5775,-3.29664390709941
5776,-3.96369306486593
5777,-4.03262002965592
5778,-2.93497298861764
5779,-3.97623122767209
5780,-2.53500070376469
5781,-3.53962564932895
5782,-2.71613638376385
5783,-3.70591297506237
5784,-2.51980679552543
5785,-3.84205102872387
5786,-3.304189447623
5787,-3.37008626455555
5788,-3.26846240472078
5789,-3.55674246159704
5790,-3.00445945574845
5791,-3.60194046026618
5792,-3.38133812782275
5793,-2.94662699174182
5794,-3.17106902147584
5795,-3.21465049774091
5796,-2.86354655010478
5797,-2.81085038484581
5798,-2.96675925292747
5799,-3.15905466380664
5800,-2.73538099915262
5801,-3.02926407776482
5802,-3.58768658490884
5803,-3.66416045632
5804,-3.58318256904205
5805,-2.90246069252344
5806,-2.82881587721556
5807,-3.72658892432719
5808,-2.70409874191787
5809,-3.61820422172398
5810,-3.13414483236908
5811,-3.21006768780351
5812,-3.09121400723772
5813,-3.35077434130616
5814,-3.61171488029441
5815,-3.90112749599868
5816,-3.31751125953318
5817,-2.8988134311902
5818,-2.79128110381932
5819,-3.61447527404532
5820,-3.68703423255829
5821,-3.43722519877137
5822,-3.43144898226877
5823,-2.83219192070181
5824,-3.27803603756981
5825,-2.63327108067915
5826,-3.72184339019325
5827,-3.26518576742665
5828,-3.97736388366221
5829,-2.55593776184608
5830,-3.2723063388071
5831,-3.80715256924629
5832,-3.0409536946369
5833,-1.91297875721439
5834,-2.60726598949143
5835,-3.86837107646863
5836,-4.09458728992202
5837,-2.71644132392912
5838,-3.71058006678937
5839,-3.93683383346403
5840,-3.14679886169673
5841,-2.5928307013993
5842,-3.64098858254684
5843,-3.97143373066212
5844,-3.10748728771127
5845,-3.24882634938855
5846,-3.05944181991826
5847,-3.58078169474247
5848,-3.90781435444711
5849,-3.94763392358773
5850,-3.30985422035685
5851,-2.88181748753956
5852,-3.1733474804334
5853,-3.54038177105457
5854,-3.65355662747255
5855,-3.77699522255117
5856,-2.98452630575137
5857,-3.65536815874374
5858,-3.34068092852232
5859,-3.40245467362469
5860,-2.7925215022255
5861,-3.45082112082253
5862,-3.04122465635901
5863,-3.10448757176835
5864,-3.56941328084941
5865,-3.65618328447957
5866,-2.98177754326566
5867,-3.90594118622589
5868,-3.41943016649511
5869,-3.42808188002886
5870,-3.80270210776152
5871,-3.12766958373131
5872,-3.50178215827041
5873,-2.3170149653567
5874,-3.14025868751828
5875,-3.02752943879767
5876,-2.84613252726228
5877,-3.35422584228897
5878,-3.43908536551593
5879,-3.1867310273566
5880,-2.8568065310388
5881,-3.48085784296055
5882,-3.51122365242231
5883,-2.98125390221262
5884,-3.32882589869844
5885,-3.49622693153087
5886,-3.47721277599439
5887,-3.86558751324329
5888,-3.63685243982898
5889,-3.03490674749194
5890,-2.30560331609699
5891,-3.21848648745944
5892,-2.95838535038405
5893,-3.08275982017641
5894,-3.2315960428152
5895,-3.28401268401455
5896,-3.04104797297177
5897,-3.79286473945416
5898,-3.46904460982489
5899,-2.67437197711665
5900,-2.64768394639475
5901,-2.18737702692269
5902,-2.93715170764157
5903,-2.6545530747349
5904,-3.48889220319346
5905,-3.01932306619165
5906,-3.68574543209626
5907,-3.16312102946356
5908,-3.28492443254107
5909,-3.34515918005919
5910,-3.21273740933087
5911,-3.29833488599057
5912,-3.73427284727773
5913,-3.69542863586589
5914,-3.32429573813966
5915,-3.91065758059696
5916,-2.94825568586562
5917,-2.7547334464513
5918,-3.00846986309222
5919,-2.82302970496204
5920,-3.64475839656376
5921,-3.17850370164925
5922,-3.54563122824601
5923,-3.39370956922615
5924,-2.97876312388569
5925,-3.06810985599037
5926,-3.21134877593521
5927,-3.67529294762352
5928,-2.6841736845168
5929,-3.53196996706246
5930,-3.03412890763056
5931,-3.2642840488805
5932,-3.27974142533384
5933,-3.98484732593535
5934,-3.2569260358444
5935,-2.96961142229146
5936,-2.57844777315694
5937,-2.84201230106659
5938,-3.44937875353424
5939,-2.94999895280811
5940,-3.36779971051295
5941,-3.07172288958805
5942,-2.98527868470722
5943,-3.19400447814291
5944,-3.35563200427045
5945,-3.41533048264093
5946,-3.19206421503263
5947,-3.12703791783587
5948,-3.22905272283423
5949,-2.86020233664843
5950,-3.55564651346003
5951,-3.06812426084483
5952,-3.4801005339131
5953,-3.67419601817364
5954,-2.9669829865268
5955,-2.91849933290082
5956,-2.39409860764015
5957,-3.30782836761741
5958,-3.60685993343661
5959,-3.63730998420705
5960,-3.59990480019021
5961,-3.26070809284461
5962,-3.74408469551319
5963,-3.06432342433832
5964,-3.31020586038698
5965,-2.80655349228079
5966,-3.11525246271231
5967,-3.95714965845885
5968,-2.72733610622466
5969,-2.91557940733282
5970,-4.0484718396659
5971,-3.50497205297181
5972,-2.85966315914491
5973,-2.74377420053512
5974,-3.39989648521527
5975,-3.21086056848861
5976,-3.17663265186809
5977,-3.39372178807611
5978,-2.88213940375721
5979,-3.20776325930801
5980,-3.24001931354307
5981,-3.0596260391578
5982,-3.41768290762996
5983,-3.4750131028555
5984,-3.29301745329924
5985,-3.29245122863259
5986,-3.07198950310048
5987,-3.79655568622566
5988,-3.1322288749416
5989,-3.55283479477607
5990,-3.45236650244623
5991,-3.76392544415315
5992,-3.09449925501115
5993,-3.2278914790864
5994,-3.86103215886617
5995,-3.05456101818527
5996,-3.11957163709559
5997,-2.92378474996711
5998,-3.22293350326908
5999,-3.04899865010028
6000,-3.8088390689353
6001,-3.20564688961961
6002,-2.99278414511692
6003,-3.50014686782869
6004,-3.70288811939474
6005,-3.21327960044989
6006,-3.18710788482822
6007,-3.01404247452857
6008,-3.18625682412553
6009,-3.15607441655902
6010,-3.20950119822245
6011,-2.72663508886198
6012,-3.15542967994959
6013,-3.05282641384703
6014,-2.71633985324094
6015,-3.25652847975222
6016,-3.87190618481796
6017,-3.32818066376253
6018,-3.56348003429249
6019,-3.63724251837374
6020,-2.95024640268777
6021,-3.23778064076447
6022,-3.26811802542099
6023,-3.05896783067017
6024,-3.56348267458532
6025,-3.3518949126148
6026,-3.32722843482478
6027,-3.61855628848286
6028,-3.85154296266277
6029,-3.45822354225934
6030,-4.06627728704969
6031,-3.39158655893773
6032,-3.59717821464375
6033,-3.60125915377393
6034,-3.34223940229258
6035,-3.46832882241003
6036,-3.34614319598947
6037,-3.42177812829547
6038,-2.75473895317554
6039,-3.01861677731974
6040,-3.50660311930347
6041,-3.02178404377928
6042,-2.95430230681814
6043,-2.97801781047292
6044,-2.90723356041204
6045,-3.23380915011928
6046,-3.76246699559399
6047,-3.05158752328432
6048,-2.89656980406646
6049,-3.09735878025667
6050,-3.25030678182807
6051,-3.46384626908055
6052,-2.92142155174487
6053,-2.74148806784653
6054,-3.72829562717973
6055,-3.36524903760388
6056,-3.23930941639175
6057,-3.01613656650134
6058,-3.08958738922412
6059,-2.93406377271049
6060,-3.26454274934805
6061,-3.18086028427077
6062,-2.84313754502498
6063,-3.87037431272835
6064,-2.81801609709787
6065,-3.88214703734249
6066,-3.25798621115106
6067,-3.70077714127245
6068,-2.91796417845256
6069,-3.53085907239521
6070,-3.80616987911396
6071,-2.8981505476587
6072,-3.80668618466419
6073,-3.11018577021675
6074,-3.20039751559263
6075,-3.24016615089866
6076,-3.4695741608853
6077,-3.63738186528591
6078,-3.6379550081658
6079,-3.47436336319151
6080,-2.90996709509158
6081,-3.34928396614357
6082,-3.56460364322325
6083,-3.8489423031317
6084,-3.74396815906595
6085,-2.72003653582849
6086,-3.40848908692792
6087,-3.70986928718654
6088,-2.96023128398934
6089,-3.42845996201275
6090,-2.94322261376327
6091,-3.47444135265326
6092,-2.546185578985
6093,-3.84077790502094
6094,-3.61009731403478
6095,-3.38046673251686
6096,-3.60099636526415
6097,-4.02195423032556
6098,-3.00456785228867
6099,-2.81879523423889
6100,-3.41012583374073
6101,-3.23683157731747
6102,-3.26581174253706
6103,-3.46052866704393
6104,-3.07526391650579
6105,-3.06585245909766
6106,-3.0429566104174
6107,-3.4878555018442
6108,-3.175427733094
6109,-3.43798724740998
6110,-3.61344410190525
6111,-3.15821511127878
6112,-3.72966850164805
6113,-2.99778031458773
6114,-4.0187756769542
6115,-3.41075767456271
6116,-2.79262730880129
6117,-3.3136119266942
6118,-3.64517955530541
6119,-3.25375330743081
6120,-2.72485902480333
6121,-2.06315552284407
6122,-3.2122065005832
6123,-2.90968013937089
6124,-3.5541085182781
6125,-3.43283054724983
6126,-3.83424470514358
6127,-3.21873046627872
6128,-2.74040033735749
6129,-3.60125461606965
6130,-3.22764584184528
6131,-3.91435832609443
6132,-3.26410225764465
6133,-3.00654331608166
6134,-3.54976426126533
6135,-3.16432162439492
6136,-2.53310603325856
6137,-2.80110458753657
6138,-3.07353808327129
6139,-3.59947500873634
6140,-2.6473573101293
6141,-3.50656018174965
6142,-3.20525062887119
6143,-3.82300307806285
6144,-2.90862720269387
6145,-3.70239687045393
6146,-2.81245604515771
6147,-3.56484822057532
6148,-3.46550831926307
6149,-3.34828367933511
6150,-3.25643121151663
6151,-2.96759753793436
6152,-3.95673183931785
6153,-4.00996307727794
6154,-3.62192549351187
6155,-3.40312655202046
6156,-3.75227352160201
6157,-3.6921453794396
6158,-3.28047643537941
6159,-2.69621867181921
6160,-2.96130297034031
6161,-3.61255259870937
6162,-3.83223135170391
6163,-3.58602425342869
6164,-3.47978304702937
6165,-3.40340963657568
6166,-2.64309186239594
6167,-3.01934298306545
6168,-4.03833913230116
6169,-3.05891469100696
6170,-3.5607259422563
6171,-3.5386771592806
6172,-3.84123765406494
6173,-3.07441902738516
6174,-2.96042716015021
6175,-3.36534744704712
6176,-3.88754395589892
6177,-3.15962729901129
6178,-2.73204732511183
6179,-3.61673067647194
6180,-3.79515675560075
6181,-3.86894277858822
6182,-2.49395345207806
6183,-3.80763293939073
6184,-2.89337677033862
6185,-2.57725238295075
6186,-3.18610311069159
6187,-2.97926315912642
6188,-3.66912284829876
6189,-2.89393174020732
6190,-3.23773280018581
6191,-3.45217252483597
6192,-3.08831865551903
6193,-2.68595635290347
6194,-3.65505751641183
6195,-3.29276982831581
6196,-3.46098171347138
6197,-2.92659697023102
6198,-3.80283280242504
6199,-2.27175282548262
6200,-3.26545008200832
6201,-3.70025414290197
6202,-3.04772964414369
6203,-2.85336635963741
6204,-2.91077829855198
6205,-3.85665717829084
6206,-3.98828433791887
6207,-2.38756711305833
6208,-2.8384108858546
6209,-3.58910048300238
6210,-3.42021287434698
6211,-3.02295473098728
6212,-2.74751617974062
6213,-3.11721691029145
6214,-3.12279065685956
6215,-3.89013897000857
6216,-3.04630373372863
6217,-3.894074560698
6218,-3.32507809901841
6219,-3.34565537999167
6220,-3.68060902825256
6221,-3.00370395500659
6222,-3.3310108023147
6223,-3.12992420454063
6224,-2.97976917770538
6225,-3.62237020138629
6226,-3.80506093192506
6227,-3.08848574643879
6228,-3.54518166242917
6229,-3.61149829685556
6230,-3.72646608012346
6231,-3.11223953426659
6232,-3.11451335919861
6233,-3.88934866134647
6234,-3.92427383354235
6235,-2.91502973708145
6236,-3.39927795800952
6237,-3.01110147343136
6238,-3.31926217900159
6239,-2.98323936450553
6240,-3.34808218317445
6241,-3.31615219092519
6242,-3.41832314955051
6243,-2.89692344148195
6244,-3.72776432014339
6245,-3.53029203506422
6246,-2.82116222158179
6247,-3.23580435013535
6248,-3.27237383697146
6249,-3.46191851389756
6250,-3.85976133377639
6251,-2.36722290360913
6252,-3.43931901767593
6253,-3.40504861267878
6254,-3.34348959439964
6255,-3.1380993841417
6256,-3.03968981226149
6257,-3.99514018950718
6258,-3.5497884676364
6259,-3.89978640881135
6260,-3.18547778600476
6261,-3.60217144262957
6262,-2.85520853173549
6263,-3.61071073057469
6264,-2.92030697115218
6265,-2.57553451009691
6266,-3.88929235404719
6267,-3.25267926330571
6268,-3.37457305691221
6269,-3.81902591393066
6270,-3.54390041448931
6271,-3.31775603597053
6272,-3.57247256275407
6273,-3.54680424723627
6274,-3.23367885676423
6275,-3.21958918537827
6276,-3.48838362587544
6277,-2.74800953751661
6278,-3.60209685698098
6279,-3.10696422159326
6280,-3.25506203861844
6281,-3.4494811594544
6282,-3.20080685789984
6283,-3.00688679739715
6284,-3.22124790337986
6285,-2.93522161631023
6286,-2.961749549972
6287,-4.01882883003962
6288,-3.4000655027314
6289,-2.74831641053982
6290,-3.45339883778292
6291,-3.24168210950014
6292,-3.42754055196133
6293,-3.5413345232763
6294,-3.22067940498543
6295,-2.95018585471572
6296,-3.5608387515436
6297,-3.31505764183262
6298,-3.07525661542737
6299,-3.90132017588047
6300,-3.84741951274006
6301,-3.18333831752709
6302,-2.31270471760427
6303,-2.88680656502435
6304,-2.96129327714104
6305,-3.56841207068152
6306,-2.57424801261212
6307,-2.76805199128123
6308,-3.34065804341053
6309,-3.44461666167756
6310,-3.07242667117121
6311,-3.84639182644646
6312,-3.56549561585568
6313,-2.73682914026266
6314,-4.07178355649943
6315,-2.85578109759851
6316,-3.35224317623189
6317,-3.63066417850155
6318,-3.57062070377661
6319,-2.83598921712252
6320,-3.81883455243908
6321,-2.50554481668397
6322,-2.73806084638213
6323,-2.7808707927068
6324,-3.61634502349694
6325,-3.80340627980262
6326,-3.99244220618265
6327,-2.99458065541632
6328,-3.71662664954125
6329,-3.26791897376621
6330,-4.0152750024665
6331,-2.85013387847141
6332,-3.25293758885983
6333,-2.90490427813989
6334,-3.10852558625056
6335,-2.73236473764044
6336,-3.50965450944091
6337,-4.04144019437899
6338,-3.06967159215026
6339,-3.75999643258456
6340,-3.10198841889006
6341,-3.04031429512409
6342,-3.45934817215436
6343,-3.65855489630656
6344,-3.34759416305698
6345,-2.72845150742499
6346,-3.44270878780724
6347,-3.2267877951985
6348,-3.24454724857156
6349,-3.33059868673084
6350,-2.58999306098528
6351,-3.8428733423538
6352,-3.1823055923814
6353,-4.09970265735736
6354,-2.9964407380112
6355,-2.50953854409512
6356,-2.98100780248946
6357,-3.00793973647542
6358,-3.27962675097685
6359,-3.03076661737333
6360,-3.61948422821572
6361,-3.51041438943869
6362,-3.20625680439966
6363,-3.14748896605059
6364,-3.81813309183436
6365,-3.40925284275282
6366,-3.50154643342128
6367,-3.14685893922097
6368,-3.21631840400775
6369,-3.04074318822721
6370,-4.03104141789079
6371,-3.17639291614234
6372,-3.0465689118208
6373,-3.4469510914416
6374,-2.18195935840972
6375,-3.67884887097602
6376,-3.07493685700537
6377,-2.69206429569772
6378,-3.25566201582691
6379,-3.44478378635218
6380,-3.63229721936349
6381,-3.52084998925557
6382,-3.65089540317276
6383,-3.50245763893364
6384,-3.63088926687247
6385,-2.93236027759935
6386,-3.56930763355372
6387,-3.61760475097811
6388,-3.41615972244246
6389,-3.130922157372
6390,-3.34931191900991
6391,-3.14255211072643
6392,-2.6736329061785
6393,-3.08635098436485
6394,-2.57215099354831
6395,-3.46251362538331
6396,-2.76988919019602
6397,-3.54559796690666
6398,-3.10963716528334
6399,-3.75690287210084
6400,-3.52222491567594
6401,-3.07081188838996
6402,-3.51482530235123
6403,-3.13986063161052
6404,-3.43140887923568
6405,-3.95239603757515
6406,-3.15598567289935
6407,-2.56274548954199
6408,-3.64306258505739
6409,-3.56121922125221
6410,-2.76205638573394
6411,-3.08975850247207
6412,-3.22259449333883
6413,-3.44875104013233
6414,-3.4917653613193
6415,-3.16506352073829
6416,-3.55068214523894
6417,-3.18898812514087
6418,-3.49371537178779
6419,-3.63857705179295
6420,-3.34732356041446
6421,-3.63514809938395
6422,-3.14419410981715
6423,-3.08521646439799
6424,-3.81923965166157
6425,-3.08898593645673
6426,-3.16941978081727
6427,-2.69139585626859
6428,-2.9995314754665
6429,-4.14127330222304
6430,-3.80351723364014
6431,-3.14838751462945
6432,-3.54998226196953
6433,-3.63199946475372
6434,-2.85579469607992
6435,-4.1051051448215
6436,-3.3655092990438
6437,-3.51401984809644
6438,-2.98336757926837
6439,-3.42830986846046
6440,-3.40838092460453
6441,-3.51834595465261
6442,-3.0205735923896
6443,-3.29533831434316
6444,-3.60519038107144
6445,-3.85658991874557
6446,-2.99633602677785
6447,-3.18316522008164
6448,-3.07536196026632
6449,-3.88240388218499
6450,-3.21469602962299
6451,-3.21889306202183
6452,-3.34089133882524
6453,-3.77526024188459
6454,-3.2165983121196
6455,-2.78900493697597
6456,-3.4955200355042
6457,-3.54441912457455
6458,-2.83343513111183
6459,-3.026271192192
6460,-2.96338932223449
6461,-3.38457022146883
6462,-3.50196216985577
6463,-3.1766572410004
6464,-2.63646038374316
6465,-3.00269588439171
6466,-3.62138166347044
6467,-3.24172528853309
6468,-3.88211075353553
6469,-2.67965049584877
6470,-3.44107120534315
6471,-3.34122874386336
6472,-2.7848559953225
6473,-2.86541618223162
6474,-3.39656452577522
6475,-3.55342116179855
6476,-3.75658804458348
6477,-3.77381882619153
6478,-2.91015926589973
6479,-3.86573748120471
6480,-2.95170914075072
6481,-2.56505827168487
6482,-2.78984829710262
6483,-3.0659801292615
6484,-3.63396877292184
6485,-3.04251552838887
6486,-3.63007123716027
6487,-2.97940038808623
6488,-3.01561622350652
6489,-2.85277396992515
6490,-3.38182767359944
6491,-3.50749089529139
6492,-3.70460953647648
6493,-3.52794220855625
6494,-3.42904600310015
6495,-3.79252362056169
6496,-3.26451469235819
6497,-3.14420086721735
6498,-3.22289836552868
6499,-3.65104682664557
6500,-3.46799319141699
6501,-3.44389615129636
6502,-3.07788766856834
6503,-2.96491400440187
6504,-2.7586482535993
6505,-3.11598032366523
6506,-2.96258101609694
6507,-3.64359361885743
6508,-3.0355005324094
6509,-3.68405905409386
6510,-2.98511965142072
6511,-3.32389843210415
6512,-4.02579758391827
6513,-2.87920034562522
6514,-3.58301649641304
6515,-2.97175044207152
6516,-2.51052777049096
6517,-4.00004055138762
6518,-3.94700184142737
6519,-3.3859232056613
6520,-2.64775676885902
6521,-2.85766506030799
6522,-3.90051628846604
6523,-3.94280243088205
6524,-3.73265572728861
6525,-3.18553006133983
6526,-2.8365341716446
6527,-3.36267710264838
6528,-2.73260910191713
6529,-3.36625391659536
6530,-3.52103025520321
6531,-4.0311671917565
6532,-3.26923127692246
6533,-3.15887052814166
6534,-3.52358400199036
6535,-2.74431934414944
6536,-3.02103275252992
6537,-3.61307099729905
6538,-2.97328632820765
6539,-2.95626481270447
6540,-3.2393557835235
6541,-3.27820346206079
6542,-3.63406513284328
6543,-3.18173650041489
6544,-2.84510197160002
6545,-3.25180922853832
6546,-2.91330247052053
6547,-3.66983691344013
6548,-3.42153661269585
6549,-3.05156594903898
6550,-4.05864206613095
6551,-2.7234900641453
6552,-3.35181016231974
6553,-3.69910003251214
6554,-3.74691174675773
6555,-3.6919332411873
6556,-4.09001672781557
6557,-2.72525675354262
6558,-3.6837833276468
6559,-2.66150846929247
6560,-3.1680313114487
6561,-3.53390926276612
6562,-3.53810873084766
6563,-4.11352819822576
6564,-2.71015376582486
6565,-3.48497979036326
6566,-3.02939326070526
6567,-3.69737274722446
6568,-3.65226762899304
6569,-3.01658784421668
6570,-3.31840988316299
6571,-3.62088758507749
6572,-2.53199306938094
6573,-4.16072197752559
6574,-3.0679910235188
6575,-2.89619686688321
6576,-2.29150009359684
6577,-3.263378900011
6578,-2.69246448254164
6579,-2.79355436059994
6580,-3.55022438718211
6581,-3.10997039328072
6582,-3.66479903474699
6583,-3.02183277375418
6584,-3.1985495144064
6585,-3.58455864806691
6586,-3.03366342871858
6587,-2.81587066089877
6588,-3.83912218216358
6589,-3.76044714387649
6590,-3.63879366598387
6591,-3.19891963047306
6592,-3.43111633409146
6593,-3.6787747954586
6594,-3.49344766486317
6595,-3.12425578096662
6596,-2.85463863777804
6597,-3.62210828099891
6598,-3.57243704169037
6599,-2.80353258101829
6600,-3.28074902966477
6601,-3.24325348279635
6602,-3.41975629789385
6603,-2.42119199816428
6604,-3.01127328997751
6605,-2.76433130300284
6606,-3.53280826981622
6607,-3.36089882198732
6608,-3.84236106239876
6609,-3.01901104826564
6610,-3.69752025570866
6611,-3.65477717783984
6612,-2.73995496540089
6613,-2.63800969708972
6614,-3.00427339970104
6615,-3.82092283166123
6616,-3.85730788544357
6617,-2.85843273122767
6618,-3.74611434997259
6619,-2.60069678833517
6620,-3.1179526843343
6621,-3.61201691602253
6622,-2.93665449351992
6623,-3.33912006783367
6624,-2.82191053172768
6625,-3.24444376820478
6626,-3.65912153559542
6627,-3.73827736215209
6628,-3.56273272236869
6629,-2.90399940133199
6630,-2.9363376072937
6631,-3.36320405240834
6632,-3.0292511406527
6633,-3.9717690426269
6634,-2.85294913645454
6635,-3.22915933821964
6636,-3.13705274128649
6637,-2.97797772870113
6638,-2.61234949553051
6639,-3.1936775678453
6640,-2.86892207557098
6641,-3.44284565566345
6642,-3.43203009256016
6643,-3.13819901007342
6644,-3.47743333136585
6645,-3.71345258979186
6646,-3.59164523736002
6647,-3.96528492472049
6648,-3.32440265363885
6649,-2.74664915674596
6650,-3.48504758404422
6651,-3.60489840097878
6652,-3.50882140728231
6653,-2.94192529352296
6654,-3.45267690038637
6655,-2.89669504253385
6656,-3.65676998512581
6657,-2.84892893349165
6658,-3.83918198225236
6659,-3.43138472380411
6660,-3.73519051619845
6661,-3.01959032733402
6662,-3.52484567482015
6663,-3.56849571050367
6664,-3.00705885144771
6665,-3.16280681276353
6666,-3.46360285974309
6667,-2.7894114889274
6668,-3.82109605777206
6669,-3.47433122313305
6670,-3.03817137758394
6671,-3.41054011989221
6672,-3.53962238099318
6673,-3.60101838729967
6674,-3.16854104072808
6675,-3.56709172221403
6676,-3.90475918987921
6677,-3.2612639433633
6678,-3.42541185841711
6679,-3.07651305966067
6680,-3.05639513007215
6681,-3.14846628923453
6682,-3.21307850857483
6683,-2.64212076858113
6684,-3.82870481072852
6685,-4.09027905915639
6686,-3.82247249457563
6687,-2.89229695858993
6688,-3.41075552932618
6689,-3.59167091801045
6690,-3.3915829176006
6691,-3.53633799146108
6692,-3.0849894590979
6693,-3.27580876198644
6694,-3.56263557219257
6695,-2.94507247656444
6696,-2.80117924614181
6697,-3.58345305979315
6698,-3.40189581748041
6699,-2.48614269570962
6700,-3.42862458221253
6701,-3.09953891705764
6702,-2.84199614187917
6703,-2.93476201143138
6704,-3.8115733689144
6705,-3.94353923877722
6706,-3.086631828043
6707,-3.07338163795261
6708,-3.77752786649358
6709,-4.11897734421468
6710,-3.26425380737595
6711,-3.01213916745866
6712,-3.00507108594355
6713,-3.05991072840246
6714,-2.93548294778642
6715,-2.99680967575824
6716,-2.71231175328676
6717,-3.71423470408278
6718,-3.3698479261264
6719,-3.09322636070402
6720,-3.38875218026681
6721,-2.93370468167663
6722,-3.34596060195771
6723,-3.32964581598393
6724,-3.69617591037015
6725,-3.70459790553152
6726,-3.47248395841209
6727,-3.91729004030563
6728,-3.31407417404272
6729,-3.00455142359099
6730,-3.83503259720466
6731,-3.61327560738752
6732,-2.65106898503436
6733,-3.94236694287207
6734,-2.97706078839109
6735,-3.97097218461388
6736,-3.58780461859114
6737,-3.75069415464182
6738,-3.49524890411573
6739,-3.17050136288133
6740,-3.37927537421054
6741,-3.14562001119342
6742,-3.23038189067903
6743,-3.16033991506062
6744,-3.36188887280056
6745,-3.57032916205159
6746,-2.71036291142563
6747,-3.57343103623515
6748,-3.14050535381263
6749,-2.8385211237447
6750,-2.88554659269125
6751,-3.29590640924492
6752,-3.07027592083097
6753,-2.99783896844637
6754,-3.50085853014374
6755,-3.0447869803779
6756,-3.33746994127027
6757,-3.21081379310104
6758,-3.79793384006634
6759,-3.03386532716634
6760,-3.06040168312626
6761,-3.23293747817757
6762,-3.15829926422863
6763,-2.86726732738866
6764,-3.42623481314061
6765,-3.00381152558208
6766,-3.39488976727851
6767,-3.73206081827811
6768,-3.03589749010473
6769,-3.09829204179569
6770,-3.51323455765344
6771,-3.03388334879038
6772,-3.60747338646288
6773,-2.60721511855611
6774,-3.63567211453767
6775,-3.58481230277976
6776,-3.79939515805642
6777,-3.36985151450433
6778,-3.22061115823429
6779,-3.86535201746489
6780,-3.32911862131715
6781,-3.87005147548556
6782,-3.30042371905032
6783,-3.96809996114141
6784,-3.64979170698812
6785,-2.9312030071742
6786,-3.27130963751852
6787,-2.99466993595813
6788,-2.88474361209109
6789,-3.43513006743557
6790,-3.8173793812978
6791,-2.99577409036533
6792,-3.15720771618506
6793,-2.88783334857149
6794,-3.75868346668672
6795,-2.38902654379231
6796,-2.59525504254764
6797,-3.56039851909328
6798,-2.81613040488845
6799,-3.46788009518092
6800,-2.59612523270434
6801,-3.64656486972911
6802,-2.90940592518734
6803,-3.72368932545706
6804,-3.17467469756154
6805,-2.96362868031067
6806,-3.34025351452612
6807,-3.82453111163005
6808,-3.13875016248731
6809,-3.53795721413663
6810,-2.96865282537669
6811,-3.07457234770009
6812,-3.87983448555334
6813,-2.83864504789089
6814,-3.95140486434259
6815,-3.91871228582917
6816,-3.82646624774472
6817,-3.04012424661047
6818,-2.98170193593452
6819,-2.98630843274103
6820,-3.05125373537003
6821,-3.93531890224701
6822,-3.63229085680677
6823,-3.66865075257169
6824,-2.71152533893719
6825,-2.9548849146547
6826,-2.98318464552221
6827,-3.98435678484696
6828,-3.58991627774354
6829,-3.22039747854275
6830,-3.75276312365793
6831,-3.237925372734
6832,-3.49169803917456
6833,-3.18192696909556
6834,-3.96404200759033
6835,-4.06292124118577
6836,-3.43286975053541
6837,-3.52211488874943
6838,-3.06814462955375
6839,-3.40613106435328
6840,-2.93224688122746
6841,-3.41561499890655
6842,-3.17192542816156
6843,-3.6370967181876
6844,-3.22452847015367
6845,-3.57916507524945
6846,-4.01519063329316
6847,-3.61449538430897
6848,-3.72859847567885
6849,-2.85646594841151
6850,-3.17807798364377
6851,-4.08083521707709
6852,-2.42449110508323
6853,-3.0124890057011
6854,-2.81081746492564
6855,-3.73834856574196
6856,-3.2148420440212
6857,-3.50168935670778
6858,-3.87081089176278
6859,-3.48824473581834
6860,-2.94208267151229
6861,-2.90945152682198
6862,-3.30066951743953
6863,-3.54628434708836
6864,-3.43711009553938
6865,-2.79407975441683
6866,-3.03256617346535
